,0,1,2,3,4,5,6,7,8,9,10,11,12
0,218650661.4214687,209317476.97042793,200610607.53064936,192484356.89549825,184896876.11510625,177809816.99848452,171188019.46580657,164999229.2633126,159213842.93358546,153804677.27094695,148746760.7905711,144017145.0051246,139594733.53828612
1,225333180.12189454,222307539.68409005,219205445.44243982,216031191.46626845,212789128.17744592,209483652.42896032,206119197.59444246,202700223.69981256,199231207.62764424,195716633.424147,192160982.7378564,188568725.41819936,184944310.30107522
2,228797782.14335442,229196257.06531468,229474934.15789548,229633311.77160567,229671077.1128506,229588107.23060477,229384469.50578785,229060421.64093426,228616411.14958143,228053074.34664202,227371234.84286258,226571901.54829708,225656266.19152793
3,230884013.6835665,233395042.7961179,235736777.88708636,237903432.58238927,239889600.02052808,241690275.19821218,243300875.86645532,244717261.85576823,245935752.7170124,246953143.57327473,247766719.08770925,248374265.46260753,248774080.39593366
4,210568826.6038403,194129731.77459788,179891994.7485384,167549106.99504402,156845368.94607985,147567086.95630816,139535450.6586088,132600757.44651303,126637721.4233252,121541659.3175054,117225389.12872466,113616711.35250762,110656369.61400521
5,226711272.5224086,225035031.03647032,222785574.93384203,219978849.91930684,216635034.33935633,212778297.84687772,208436509.91735846,203640903.1385592,198425696.98306525,192827688.43590245,186885816.37289527,180640706.9587861,174134207.55046958
6,229434644.40020257,230473975.7051112,231128088.07341892,231393023.15797326,231266779.9675674,230749337.27519408,229842659.3805018,228550685.09255308,226879299.99709907,224836292.27072757,222431292.4993953,219675698.1480415,216582583.5083083
7,233300854.08034825,238306867.40201378,243051651.13736078,247514920.25179628,251677260.90262148,255520269.2603044,259026685.4963616,262180521.59051514,264967181.6478064,267373573.47138846,269388210.20837164,271001300.9737049,272204829.45970744
8,232993033.5848895,237678431.25695905,242207584.47168827,246567805.5556114,250746685.75410348,254732153.14579767,258512529.9468614,262076588.83053702,265413607.88708505,268513423.8521523,271366483.23766565,273963891.008622,276297456.46157986
9,215611955.275626,203539909.18466964,191723940.092596,180198454.91969666,168994136.64713997,158137899.665251,147652886.48838586,137558503.56095424,127870493.44212386,118601040.28894836,109758905.26204751,101349588.2558322,93375512.20631413
10,221054874.14864194,213945960.5292116,206913655.7254577,199965488.87436938,193108567.6448622,186349571.59199953,179694747.24579483,173149904.8997486,166720417.0569406,160411218.48464116,154226807.8220518,148171250.6799597,142248184.16581497
11,224426738.24953055,220522595.62751007,216567536.31354988,212566708.59811494,208525245.20157298,204448252.48153892,200340799.89899957,196207909.77277577,192054547.3502764,187885611.22080508,183705924.0959021,179520223.97935572,175333155.74760273
12,224289034.19533545,220252061.55987895,216247312.75263387,212275678.29463363,208338014.43939582,204435143.16088116,200567852.1731375,196736894.98103622,192942990.96148083,189186825.47443756,185469050.0031133,181790282.3225799,178151106.69612116
13,224542658.17963675,220750461.2188143,217015970.24972102,213338425.16821125,209717073.8017245,206151171.8617244,202639982.8958094,199182778.23950827,195778836.96777448,192427445.84619278,189127899.28191125,185879499.27431214,182681555.36543393
14,197992896.22159228,171633918.36345977,150684552.4024718,133960687.93937029,120576216.89907785,109864114.47474466,101320155.63743198,94562514.52357116,89302624.04619467,85324110.06168118,82467593.82676499,80619831.75262439,79706133.65079589
15,202703346.1597007,179897751.94544417,161250128.25534654,145962593.5793194,133416248.75300932,123129130.00371347,114724952.28220533,107909769.08171996,102454488.71982719,98181763.42074606,94956179.10502099,92676970.43541172,91272701.90692759
16,221095410.8259362,214024433.83664405,207022217.36921382,200096860.35161966,193256033.14234456,186506968.675467,179856455.4972163,173310832.66422772,166875986.46509683,160557348.91870475,154359897.99519596,148288159.4984738,142346210.54266107
17,228666932.28250155,228934176.53016704,228654451.94298026,227828456.67308566,226460807.3690928,224559999.61011925,222138321.9294882,219211724.60703084,215799645.16721916,211924793.24247116,207612898.13134232,202892422.98559114,197794250.08551642
18,232258047.31533298,236181263.32194155,239592752.78780153,242467174.24290863,244782701.18752688,246521295.12588933,247668936.8608024,248215811.94789073,248156446.9242224,247489793.7204318,246219260.52203086,244352688.24640602,241902272.72772354
19,225500558.83465523,222637924.84562963,220013576.49682605,217619727.9759159,215449319.53893128,213495982.67871988,211754008.87053448,210218321.67924872,208884452.036772,207748516.52062097,206807198.48550004,206057731.91933638,205497887.91367847
