,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.02705440877990295,0.0741799634235929,0.12130551806728285,0.1684310727109728,0.21555662735466274,0.2626821819983527,0.30980773664204264,0.3569332912857326,0.40405884592942254,0.4511844005731125,0.49830995521680244,0.5454355098604924,0.5925610645041823
