,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.12762858275017663,-0.12762858275017663,-0.22879608744011626,-0.3299635921300559,-0.4311310968199955,-0.5322986015099351,-0.6334661061998748,-0.7346336108898144,-0.835801115579754,-0.9369686202696936,-1.0381361249596333,-1.1393036296495729,-1.2404711343395125,-1.3416386390294521
1,0.1621441391627032,0.1621441391627032,0.08610566850205226,0.01006719784140131,-0.06597127281924964,-0.14200974347990059,-0.21804821414055153,-0.2940866848012025,-0.37012515546185343,-0.4461636261225044,-0.5222020967831553,-0.5982405674438063,-0.6742790381044572,-0.7503175087651082
2,0.08877800358243038,0.08877800358243038,0.028352147147423512,-0.03207370928758335,-0.09249956572259022,-0.15292542215759708,-0.21335127859260394,-0.2737771350276108,-0.33420299146261767,-0.39462884789762454,-0.4550547043326314,-0.5154805607676383,-0.5759064172026451,-0.636332273637652
3,-0.025327743965140037,-0.025327743965140037,-0.07163093394360498,-0.11793412392206992,-0.16423731390053486,-0.2105405038789998,-0.25684369385746475,-0.3031468838359297,-0.34945007381439464,-0.3957532637928596,-0.4420564537713245,-0.48835964374978946,-0.5346628337282544,-0.5809660237067193
4,-1.4675436523059648,-1.4675436523059648,-1.453518876696589,-1.439494101087213,-1.4254693254778372,-1.4114445498684614,-1.3974197742590855,-1.3833949986497096,-1.3693702230403337,-1.3553454474309579,-1.341320671821582,-1.3272958962122061,-1.3132711206028302,-1.2992463449934544
5,-1.0196414216763783,-1.0196414216763783,-1.0008548662793615,-0.9820683108823447,-0.9632817554853279,-0.9444952000883111,-0.9257086446912943,-0.9069220892942775,-0.8881355338972607,-0.869348978500244,-0.8505624231032272,-0.8317758677062104,-0.8129893123091936,-0.7942027569121768
6,-0.8707735953035356,-0.8707735953035356,-0.8537666958127987,-0.8367597963220619,-0.819752896831325,-0.8027459973405882,-0.7857390978498513,-0.7687321983591144,-0.7517252988683776,-0.7347183993776407,-0.7177114998869039,-0.700704600396167,-0.6836977009054301,-0.6666908014146933
7,-0.8190551968096305,-0.8190551968096305,-0.7986530144367032,-0.778250832063776,-0.7578486496908488,-0.7374464673179215,-0.7170442849449943,-0.696642102572067,-0.6762399201991398,-0.6558377378262126,-0.6354355554532853,-0.6150333730803581,-0.5946311907074309,-0.5742290083345036
8,-1.1317883007849505,-1.1317883007849505,-1.0995874075362666,-1.0673865142875827,-1.0351856210388988,-1.0029847277902149,-0.9707838345415309,-0.938582941292847,-0.9063820480441631,-0.8741811547954792,-0.8419802615467953,-0.8097793682981114,-0.7775784750494275,-0.7453775818007435
9,-5.321188377137885,-5.321188377137885,-5.434818635385485,-5.5484488936330845,-5.662079151880684,-5.775709410128284,-5.889339668375884,-6.002969926623484,-6.116600184871084,-6.230230443118684,-6.3438607013662835,-6.457490959613883,-6.571121217861483,-6.684751476109083
10,-2.3754836493704934,-2.3754836493704934,-2.450470277121176,-2.525456904871859,-2.600443532622542,-2.6754301603732245,-2.750416788123907,-2.8254034158745895,-2.900390043625272,-2.9753766713759546,-3.050363299126637,-3.1253499268773197,-3.2003365546280023,-3.275323182378685
11,-1.8276642370402252,-1.8276642370402252,-1.8298998721069315,-1.8321355071736378,-1.8343711422403441,-1.8366067773070505,-1.8388424123737568,-1.841078047440463,-1.8433136825071694,-1.8455493175738757,-1.847784952640582,-1.8500205877072884,-1.8522562227739947,-1.854491857840701
12,-1.8269068935083266,-1.8269068935083266,-1.8219176022268124,-1.8169283109452983,-1.8119390196637841,-1.80694972838227,-1.8019604371007558,-1.7969711458192417,-1.7919818545377275,-1.7869925632562134,-1.7820032719746992,-1.777013980693185,-1.772024689411671,-1.7670353981301568
13,-1.8197532551372286,-1.8197532551372286,-1.8210305875228616,-1.8223079199084946,-1.8235852522941276,-1.8248625846797606,-1.8261399170653936,-1.8274172494510266,-1.8286945818366596,-1.8299719142222926,-1.8312492466079255,-1.8325265789935585,-1.8338039113791915,-1.8350812437648245
14,-4.60881056062092,-4.60881056062092,-4.568974561908238,-4.529138563195556,-4.489302564482873,-4.449466565770191,-4.409630567057508,-4.369794568344826,-4.329958569632144,-4.290122570919461,-4.250286572206779,-4.2104505734940965,-4.170614574781414,-4.130778576068732
15,-0.9323536144427336,-0.9323536144427336,-0.8991129473489434,-0.8658722802551533,-0.8326316131613631,-0.799390946067573,-0.7661502789737829,-0.7329096118799927,-0.6996689447862026,-0.6664282776924124,-0.6331876105986223,-0.5999469435048321,-0.566706276411042,-0.5334656093172518
16,0.4297039330375929,0.4297039330375929,0.391650236632628,0.35359654022766307,0.31554284382269815,0.27748914741773323,0.2394354510127683,0.2013817546078034,0.16332805820283847,0.12527436179787355,0.08722066539290863,0.049166968987943704,0.011113272582978784,-0.026940423821986137
17,0.8016275147475405,0.8016275147475405,0.7538672931536272,0.706107071559714,0.6583468499658007,0.6105866283718875,0.5628264067779742,0.515066185184061,0.46730596359014775,0.4195457419962345,0.37178552040232127,0.324025298808408,0.2762650772144948,0.22850485562058154
18,0.8088857542936578,0.8088857542936578,0.7636115016283163,0.7183372489629747,0.6730629962976331,0.6277887436322915,0.58251449096695,0.5372402383016084,0.4919659856362668,0.44669173297092524,0.40141748030558366,0.3561432276402421,0.3108689749749005,0.26559472230955894
19,0.5080162754672868,0.5080162754672868,0.481668058264475,0.45531984106166323,0.42897162385885146,0.4026234066560397,0.3762751894532279,0.34992697225041614,0.32357875504760436,0.2972305378447926,0.2708823206419808,0.24453410343916904,0.21818588623635726,0.1918376690335455
