,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.20988701056474213,0.22878356882825912,0.24768012709177611,0.2665766853552931,0.2854732436188101,0.3043698018823271,0.3232663601458441,0.3421629184093611,0.3610594766728781,0.37995603493639507,0.39885259319991206,0.41774915146342906,0.43664570972694605
