,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-2.8797918671254097,-2.8797918671254097,-2.929681978003144,-2.9795720888808774,-3.029462199758611,-3.079352310636345,-3.1292424215140793,-3.1791325323918134,-3.2290226432695475,-3.2789127541472816,-3.3288028650250157,-3.3786929759027498,-3.428583086780484,-3.478473197658218
1,-0.5491196434368439,-0.5491196434368439,-0.6697226498510667,-0.7903256562652894,-0.9109286626795121,-1.0315316690937348,-1.1521346755079576,-1.2727376819221803,-1.393340688336403,-1.5139436947506257,-1.6345467011648485,-1.7551497075790712,-1.875752713993294,-1.9963557204075166
2,-0.030093202510754757,-0.030093202510754757,-0.12410019817405638,-0.218107193837358,-0.3121141895006596,-0.40612118516396123,-0.5001281808272628,-0.5941351764905645,-0.6881421721538661,-0.7821491678171677,-0.8761561634804693,-0.9701631591437709,-1.0641701548070726,-1.1581771504703742
3,-0.08565000301534953,-0.08565000301534953,-0.139001313818089,-0.19235262462082847,-0.24570393542356794,-0.2990552462263074,-0.3524065570290469,-0.40575786783178636,-0.4591091786345258,-0.5124604894372653,-0.5658118002400048,-0.6191631110427442,-0.6725144218454837,-0.7258657326482232
4,-0.0644521280333743,-0.0644521280333743,-0.11772096071929639,-0.17098979340521847,-0.22425862609114056,-0.27752745877706264,-0.3307962914629847,-0.3840651241489068,-0.4373339568348289,-0.490602789520751,-0.5438716222066731,-0.5971404548925952,-0.6504092875785172,-0.7036781202644393
5,0.962103121922544,0.962103121922544,0.8892991079299151,0.8164950939372861,0.7436910799446572,0.6708870659520283,0.5980830519593994,0.5252790379667704,0.4524750239741415,0.3796710099815126,0.3068669959888837,0.23406298199625475,0.16125896800362582,0.0884549540109969
6,0.9852037157193383,0.9852037157193383,0.7882984994234055,0.5913932831274726,0.3944880668315398,0.19758285053560698,0.0006776342396741519,-0.19622758205625868,-0.3931327983521915,-0.5900380146481243,-0.7869432309440572,-0.98384844723999,-1.1807536635359228,-1.3776588798318556
7,2.5188620467150518,2.5188620467150518,2.232836913033153,1.946811779351254,1.6607866456693554,1.3747615119874568,1.0887363783055581,0.8027112446236595,0.5166861109417609,0.23066097725986223,-0.055364156422036404,-0.34138929010393504,-0.6274144237858337,-0.9134395574677323
8,2.242081138343619,2.242081138343619,2.0944464588474365,1.946811779351254,1.7991770998550716,1.651542420358889,1.5039077408627066,1.3562730613665241,1.2086383818703417,1.0610037023741592,0.9133690228779767,0.7657343433817942,0.6180996638856118,0.4704649843894293
9,2.192873567162592,2.192873567162592,2.069842673256923,1.946811779351254,1.823780885445585,1.700749991539916,1.577719097634247,1.454688203728578,1.331657309822909,1.20862641591724,1.085595522011571,0.9625646281059019,0.8395337342002329,0.7165028402945639
10,2.0906738923017043,2.0906738923017043,2.018742835826479,1.946811779351254,1.874880722876029,1.8029496664008038,1.7310186099255787,1.6590875534503535,1.5871564969751284,1.5152254404999033,1.4432943840246781,1.371363327549453,1.2994322710742279,1.2275012145990027
11,2.092785067960752,2.092785067960752,1.9854766712350846,1.8781682745094175,1.7708598777837503,1.6635514810580831,1.556243084332416,1.4489346876067488,1.3416262908810817,1.2343178941554145,1.1270094974297473,1.0197011007040802,0.912392703978413,0.8050843072527458
12,-0.8003517905846302,-0.8003517905846302,-0.8303973458590186,-0.8604429011334069,-0.8904884564077953,-0.9205340116821836,-0.950579566956572,-0.9806251222309603,-1.0106706775053487,-1.040716232779737,-1.0707617880541254,-1.1008073433285137,-1.130852898602902,-1.1608984538772904
13,0.7745055988469929,0.7745055988469929,0.7905898240008291,0.8066740491546653,0.8227582743085016,0.8388424994623378,0.854926724616174,0.8710109497700103,0.8870951749238465,0.9031794000776827,0.9192636252315189,0.9353478503853552,0.9514320755391914,0.9675163006930276
14,1.5879263048653947,1.5879263048653947,1.550237365399676,1.5125484259339572,1.4748594864682385,1.4371705470025198,1.399481607536801,1.3617926680710823,1.3241037286053636,1.286414789139645,1.2487258496739262,1.2110369102082075,1.1733479707424888,1.13565903127677
15,1.8594399947427132,1.8594399947427132,1.8048365733216198,1.7502331519005265,1.6956297304794332,1.64102630905834,1.5864228876372466,1.5318194662161533,1.47721604479506,1.4226126233739667,1.3680092019528733,1.31340578053178,1.2588023591106867,1.2041989376895934
