,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-2.277691746217283,-2.330275473740535,-2.3828592012637873,-2.4354429287870394,-2.4880266563102915,-2.5406103838335437,-2.593194111356796,-2.645777838880048,-2.6983615664033,-2.750945293926552,-2.8035290214498043,-2.8561127489730564,-2.9086964764963086
1,-1.1318151147494815,-1.1510817970352372,-1.1703484793209928,-1.1896151616067485,-1.2088818438925042,-1.2281485261782599,-1.2474152084640155,-1.2666818907497712,-1.285948573035527,-1.3052152553212826,-1.3244819376070383,-1.343748619892794,-1.3630153021785496
2,-0.41924875001075,-0.46041813122207453,-0.501587512433399,-0.5427568936447236,-0.5839262748560481,-0.6250956560673726,-0.6662650372786971,-0.7074344184900216,-0.7486037997013462,-0.7897731809126707,-0.8309425621239952,-0.8721119433353197,-0.9132813245466442
3,-0.2500239407169347,-0.28191532445063117,-0.31380670818432765,-0.34569809191802414,-0.37758947565172063,-0.4094808593854171,-0.4413722431191136,-0.4732636268528101,-0.5051550105865066,-0.5370463943202031,-0.5689377780538996,-0.600829161787596,-0.6327205455212925
4,0.03497012870804728,0.03388061252372454,0.032791096339401804,0.03170158015507907,0.03061206397075633,0.029522547786433595,0.02843303160211086,0.027343515417788122,0.026253999233465386,0.02516448304914265,0.024074966864819913,0.022985450680497177,0.02189593449617444
5,-0.48219889265503024,-1.4752782408287046,-2.468357589002379,-3.461436937176053,-4.454516285349728,-5.447595633523402,-6.440674981697077,-7.433754329870752,-8.426833678044426,-9.4199130262181,-10.412992374391775,-11.40607172256545,-12.399151070739125
6,-0.8074360607035924,-0.9358753021090238,-1.0643145435144552,-1.1927537849198866,-1.321193026325318,-1.4496322677307494,-1.5780715091361808,-1.7065107505416122,-1.8349499919470436,-1.963389233352475,-2.0918284747579063,-2.2202677161633377,-2.348706957568769
7,-0.9145763732035594,-0.9894454581711187,-1.064314543138678,-1.1391836281062373,-1.2140527130737966,-1.2889217980413559,-1.3637908830089152,-1.4386599679764744,-1.5135290529440337,-1.588398137911593,-1.6632672228791523,-1.7381363078467116,-1.8130053928142709
8,-1.1126189134502584,-1.0884667282945293,-1.0643145431388001,-1.040162357983071,-1.0160101728273419,-0.9918579876716127,-0.9677058025158836,-0.9435536173601544,-0.9194014322044253,-0.8952492470486961,-0.871097061892967,-0.8469448767372378,-0.8227926915815087
9,-1.263649981193351,-1.1639822826125423,-1.0643145840317336,-0.9646468854509249,-0.8649791868701162,-0.7653114882893075,-0.6656437897084988,-0.5659760911276901,-0.4663083925468814,-0.3666406939660727,-0.266972995385264,-0.16730529680445527,-0.06763759822364657
10,-0.38626142311445566,-0.33104334247762823,-0.2758252618408008,-0.22060718120397338,-0.16538910056714595,-0.11017101993031853,-0.0549529392934911,0.0002651413433363281,0.055483221980163755,0.11070130261699118,0.1659193832538186,0.22113746389064604,0.27635554452747346
11,-1.3146275831030607,-1.349705583796037,-1.3847835844890133,-1.4198615851819896,-1.4549395858749659,-1.4900175865679421,-1.5250955872609184,-1.5601735879538947,-1.595251588646871,-1.6303295893398473,-1.6654075900328236,-1.7004855907257999,-1.7355635914187761
12,-0.8774799452606308,-0.837977503649513,-0.7984750620383951,-0.7589726204272773,-0.7194701788161595,-0.6799677372050417,-0.6404652955939238,-0.600962853982806,-0.5614604123716882,-0.5219579707605704,-0.48245552914945256,-0.44295308753833473,-0.4034506459272169
13,-0.7752294746246502,-0.7072902018243177,-0.6393509290239852,-0.5714116562236526,-0.5034723834233201,-0.4355331106229876,-0.3675938378226551,-0.29965456502232257,-0.23171529222199005,-0.16377601942165754,-0.09583674662132502,-0.027897473820992502,0.040041798979340015
14,-0.5066645091968125,-0.44027853747332313,-0.37389256574983376,-0.3075065940263444,-0.24112062230285503,-0.17473465057936566,-0.10834867885587629,-0.04196270713238692,0.024423264591102445,0.09080923631459181,0.15719520803808118,0.22358117976157055,0.2899671514850599
15,0.2424219701157958,-0.2176323003761394,-0.6776865708680746,-1.1377408413600099,-1.5977951118519451,-2.05784938234388,-2.517903652835815,-2.9779579233277502,-3.4380121938196853,-3.8980664643116203,-4.358120734803555,-4.81817500529549,-5.278229275787425
16,0.11164650189545045,-0.02460174543985394,-0.16084999277515832,-0.2970982401104627,-0.4333464874457671,-0.5695947347810715,-0.7058429821163759,-0.8420912294516802,-0.9783394767869846,-1.114587724122289,-1.2508359714575934,-1.3870842187928978,-1.5233324661282022
17,0.04708558357112036,-0.00392084387859426,-0.05492727132830888,-0.1059336987780235,-0.15694012622773812,-0.20794655367745274,-0.25895298112716736,-0.309959408576882,-0.3609658360265966,-0.4119722634763112,-0.46297869092602584,-0.5139851183757405,-0.5649915458254551
18,0.030999946475926965,-0.0047167774858092315,-0.04043350144754543,-0.07615022540928162,-0.11186694937101782,-0.14758367333275402,-0.1833003972944902,-0.2190171212562264,-0.2547338452179626,-0.2904505691796988,-0.326167293141435,-0.3618840171031712,-0.3976007410649074
19,0.06654222874634463,0.0625650001963951,0.058587771646445574,0.054610543096496045,0.050633314546546515,0.046656085996596985,0.042678857446647456,0.038701628896697926,0.034724400346748396,0.030747171796798867,0.026769943246849337,0.022792714696899807,0.018815486146950278
20,0.3036427221202853,0.31499071452732785,0.3263387069343704,0.33768669934141293,0.3490346917484555,0.360382684155498,0.37173067656254055,0.3830786689695831,0.39442666137662563,0.40577465378366817,0.4171226461907107,0.42847063859775325,0.4398186310047958
21,-4.027198242908545,-3.8321499804429546,-3.6371017179773646,-3.4420534555117746,-3.247005193046184,-3.0519569305805936,-2.856908668115003,-2.6618604056494126,-2.466812143183822,-2.2717638807182317,-2.076715618252641,-1.881667355787051,-1.6866190933214606
22,-2.413265130631588,-2.28572270754828,-2.1581802844649722,-2.0306378613816642,-1.9030954382983565,-1.7755530152150487,-1.648010592131741,-1.5204681690484332,-1.3929257459651254,-1.2653833228818177,-1.1378408997985099,-1.0102984767152021,-0.8827560536318944
