,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-3.892212049673325,-3.7299756023451582,-3.5677391550169912,-3.4055027076888242,-3.2432662603606577,-3.081029813032491,-2.9187933657043246,-2.756556918376158,-2.5943204710479915,-2.432084023719825,-2.2698475763916584,-2.107611129063492,-1.945374681735325
1,-2.1352214800983615,-2.1586158219238163,-2.1820101637492706,-2.205404505574725,-2.2287988474001796,-2.2521931892256344,-2.275587531051089,-2.298981872876544,-2.3223762147019986,-2.3457705565274534,-2.369164898352908,-2.392559240178363,-2.4159535820038176
2,-1.6435294383177679,-1.6688188830673845,-1.694108327817001,-1.7193977725666176,-1.7446872173162342,-1.7699766620658508,-1.7952661068154674,-1.820555551565084,-1.8458449963147006,-1.8711344410643171,-1.8964238858139337,-1.9217133305635503,-1.947002775313167
3,-1.2626230477442668,-1.3015174255770512,-1.3404118034098356,-1.37930618124262,-1.4182005590754043,-1.4570949369081887,-1.495989314740973,-1.5348836925737575,-1.5737780704065418,-1.6126724482393262,-1.6515668260721106,-1.690461203904895,-1.7293555817376793
4,-1.7132643026987493,-1.714517643401443,-1.7157709841041369,-1.7170243248068306,-1.7182776655095244,-1.7195310062122182,-1.720784346914912,-1.7220376876176058,-1.7232910283202996,-1.7245443690229934,-1.7257977097256871,-1.727051050428381,-1.7283043911310747
5,-2.372551554333591,-2.3516782292630047,-2.3308049041924184,-2.309931579121832,-2.2890582540512456,-2.2681849289806593,-2.247311603910073,-2.2264382788394865,-2.2055649537689,-2.184691628698314,-2.1638183036277274,-2.142944978557141,-2.1220716534865547
6,-1.7424914384069634,-1.7544921144745296,-1.7664927905420957,-1.778493466609662,-1.790494142677228,-1.8024948187447942,-1.8144954948123604,-1.8264961708799266,-1.8384968469474927,-1.8504975230150589,-1.862498199082625,-1.8744988751501912,-1.8864995512177574
7,-1.4668905176589764,-1.4863489333371205,-1.5058073490152646,-1.5252657646934087,-1.5447241803715528,-1.564182596049697,-1.583641011727841,-1.603099427405985,-1.6225578430841292,-1.6420162587622733,-1.6614746744404174,-1.6809330901185615,-1.7003915057967056
8,-1.3500629235439265,-1.3735495553688137,-1.397036187193701,-1.4205228190185881,-1.4440094508434753,-1.4674960826683625,-1.4909827144932497,-1.514469346318137,-1.537955978143024,-1.5614426099679113,-1.5849292417927985,-1.6084158736176857,-1.6319025054425729
9,-1.4775179705952413,-1.4832510652985398,-1.4889841600018383,-1.4947172547051368,-1.5004503494084354,-1.5061834441117339,-1.5119165388150324,-1.517649633518331,-1.5233827282216295,-1.529115822924928,-1.5348489176282265,-1.540582012331525,-1.5463151070348236
10,-5.654434204072972,-5.389172975199305,-5.123911746325637,-4.85865051745197,-4.593389288578303,-4.328128059704635,-4.062866830830968,-3.7976056019573003,-3.5323443730836326,-3.267083144209965,-3.001821915336297,-2.7365606864626293,-2.4712994575889615
11,-3.165536657531878,-3.134674856266807,-3.103813055001736,-3.0729512537366652,-3.0420894524715942,-3.0112276512065232,-2.9803658499414523,-2.9495040486763813,-2.9186422474113103,-2.8877804461462393,-2.8569186448811683,-2.8260568436160973,-2.7951950423510263
12,-2.666807648283407,-2.646974450647553,-2.6271412530117,-2.6073080553758468,-2.587474857739993,-2.5676416601041394,-2.5478084624682857,-2.527975264832432,-2.5081420671965784,-2.4883088695607247,-2.468475671924871,-2.4486424742890174,-2.4288092766531637
13,-2.5681754737638296,-2.531177461384202,-2.4941794490045743,-2.4571814366249467,-2.420183424245319,-2.3831854118656914,-2.346187399486064,-2.309189387106436,-2.2721913747268085,-2.235193362347181,-2.1981953499675533,-2.1611973375879256,-2.124199325208298
14,-2.574647371286898,-2.5288582287357695,-2.4830690861846416,-2.4372799436335137,-2.3914908010823854,-2.345701658531257,-2.299912515980129,-2.2541233734290005,-2.208334230877872,-2.162545088326744,-2.1167559457756155,-2.0709668032244872,-2.025177660673359
15,-3.7350053368132974,-3.6389336346785237,-3.5428619325437505,-3.4467902304089773,-3.3507185282742036,-3.25464682613943,-3.1585751240046562,-3.0625034218698826,-2.966431719735109,-2.870360017600335,-2.7742883154655615,-2.678216613330788,-2.582144911196014
16,-2.635877135677041,-2.6015210358862486,-2.5671649360954563,-2.532808836304664,-2.4984527365138716,-2.464096636723079,-2.429740536932287,-2.3953844371414945,-2.361028337350702,-2.32667223755991,-2.2923161377691175,-2.257960037978325,-2.2236039381875328
17,-2.3174958312879945,-2.2850116177934354,-2.2525274042988763,-2.2200431908043172,-2.187558977309758,-2.155074763815199,-2.12259055032064,-2.090106336826081,-2.0576221233315217,-2.0251379098369626,-1.9926536963424035,-1.9601694828478444,-1.9276852693532853
18,-2.17357520579297,-2.13818874715039,-2.10280228850781,-2.0674158298652303,-2.0320293712226505,-1.9966429125800704,-1.9612564539374904,-1.9258699952949103,-1.8904835366523303,-1.8550970780097502,-1.8197106193671702,-1.78432416072459,-1.74893770208201
19,-2.1256143114381576,-2.0869887396155784,-2.048363167792999,-2.00973759597042,-1.9711120241478408,-1.9324864523252616,-1.8938608805026824,-1.8552353086801032,-1.816609736857524,-1.7779841650349448,-1.7393585932123656,-1.7007330213897864,-1.6621074495672072
20,-3.6932632606381555,-3.5977516835696433,-3.502240106501131,-3.406728529432619,-3.3112169523641066,-3.2157053752955944,-3.120193798227082,-3.02468222115857,-2.929170644090058,-2.8336590670215456,-2.7381474899530334,-2.642635912884521,-2.547124335816009
