,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1524.329509788703,1490.8371718340109,1461.6500787465525,1436.533877097517,1415.2886021712648,1397.746007362888,1383.767331950699,1373.2414655454038,1366.0834750819472,1362.233466964276,1361.6557630608636,1364.3383748238293,1370.2927649957821
1,1551.7630769141567,1542.3635312843612,1534.1778395159813,1527.1863688148876,1521.372292643617,1516.7215232370002,1513.2226547982486,1510.8669170551548,1509.6481389124015,1509.5627219903824,1510.6096238938087,1512.7903511050527,1516.1089614480488
2,1567.4299041441675,1572.43455064205,1577.4125777639215,1582.3636307980403,1587.2873560923642,1592.1834010962589,1597.0514144021863,1601.891045787374,1606.7019462554522,1611.483768078055,1616.2361648363794,1620.9587914626923,1625.651304281781
3,1576.1452395087144,1589.7384999685648,1603.1727044993575,1616.4418117378557,1629.53981429732,1642.460743236757,1655.1986725353086,1667.7477235671508,1680.1020695722498,1692.2559401182698,1704.2036255489165,1715.9394814139646,1727.4579328762081
4,1576.958984725481,1591.4144652027155,1605.7600579235984,1619.9903854797576,1634.1000738397256,1648.0837556540814,1661.9360735857979,1675.6516836629878,1689.225258651182,1702.6514914422328,1715.9250984568898,1729.0408230580551,1741.99343897169
5,1578.844195438361,1595.0655218568334,1611.0524597373305,1626.794561698399,1642.2814576985393,1657.5028662602197,1672.4486056978717,1687.1086053329636,1701.472916679109,1715.5317245800397,1729.2753582831958,1742.6943024316276,1755.7792079568906
6,1560.1214968003057,1558.2932276185113,1556.9124865201272,1555.9779597810862,1555.488717822832,1555.4442136993935,1555.844282133045,1556.6891390962564,1557.979381938731,1559.7159900594233,1561.9003261245175,1564.5341378334365,1567.6195602360585
7,1579.6017164965995,1594.6613046590278,1607.5096856418313,1618.0878327298833,1626.3462135913564,1632.2451733660005,1635.7552484770695,1636.8574077260632,1635.5432179482914,1631.8149322651284,1625.685499755994,1617.1784961793483,1606.3279761867266
8,1577.3264608494464,1591.215860263259,1604.036480879568,1615.7597179758882,1626.3591792431503,1635.8107832899489,1644.0928503651498,1651.186184822875,1657.0741488929652,1661.7427273620553,1665.1805828151407,1667.3791011346702,1668.3324270035
9,1576.7951412746388,1590.4117544581054,1603.225896295689,1615.2158108841263,1626.3609849002237,1636.6422057994603,1646.0416167546437,1654.5427681157755,1662.1306651844802,1668.791812109604,1674.514251724863,1679.2876011646058,1683.1030831098244
10,1575.4870035518,1588.432772237392,1601.230969173412,1613.876289598481,1626.3634584843733,1638.6872341536653,1650.8424119004524,1662.8238276106838,1674.6263613786411,1686.2449411160599,1697.674546150376,1708.910210808563,1719.9470279830148
11,1578.80304824051,1594.7884506382154,1610.338840266334,1625.4381728436,1640.070748077728,1654.2212366522613,1667.87470679245,1681.0166503462515,1693.633008317151,1705.7101957863347,1717.2351261627457,1728.1952347007746,1738.5785012267265
12,1532.6523851948723,1505.6568162858014,1481.282949339257,1459.4151200714377,1439.9504180283438,1422.7978751769692,1407.877753903918,1395.1209265810592,1384.4683399095948,1375.8705582097227,1369.287380696921,1364.687528590244,1362.0483986443096
13,1555.8227212507102,1549.5981327107727,1543.721155537536,1538.187951204197,1532.9949113160108,1528.1386536837417,1523.6160186483614,1519.4240656513985,1515.5600700457233,1512.0215201419187,1508.8061144857543,1505.9117593626265,1503.3365665251772
14,1564.552863127928,1566.5093271141816,1568.2676126889185,1569.8270216592216,1571.186931370271,1572.346795118781,1573.3061425183175,1574.064579816156,1574.6217901613823,1574.977533823979,1575.1316483646915,1575.0840487555008,1574.8347274505868
15,1566.6762172058848,1570.9893244494474,1575.3385470742583,1579.7241187290565,1584.1462753884823,1588.6052553740458,1593.101299375333,1597.6346504714547,1602.2055541527386,1606.8142583426695,1611.4610134200768,1616.1460722415757,1620.8696901642636
16,1564.64879644014,1567.1261848759857,1569.8321974618898,1572.7679721905768,1575.9347476895898,1579.3338640910317,1582.9667639754512,1586.8349933908103,1590.9402029475323,1595.2841489907194,1599.8686948507025,1604.6958121731661,1609.7675823301795
17,1530.093579570393,1499.727632709254,1471.210583736281,1444.4583449183617,1419.3928969388355,1395.941909131264,1374.0383908860736,1353.620371873348,1334.630608939447,1317.0163177310192,1300.7289272792061,1285.7238559410687,1271.9603072459715
18,1555.7062719976207,1549.0625623453877,1542.4674813393942,1535.9206488270602,1529.4216881720351,1522.9702262194826,1516.5658932617382,1510.2083230043415,1503.8971525324334,1497.632022277518,1491.4125759845826,1485.238460679573,1479.1093266372204
19,1564.2251511771835,1566.0023334162065,1567.730367339321,1569.4090841837378,1571.0383198290767,1572.6179148240922,1574.1477144126636,1575.6275685590501,1577.057331972399,1578.436864130505,1579.7660293028166,1581.0446965726778,1582.2727398588083
20,1566.4865789608305,1570.6405545113998,1574.861389734186,1579.1495620704945,1583.5055574102278,1587.929870183394,1592.4230034533746,1596.9854690119766,1601.6177874762989,1606.320488387431,1611.0941103110154,1615.939200939699,1620.8563171975018
21,1567.6573377078337,1573.1114390433197,1578.7631958343752,1584.6145796474984,1590.6676369316915,1596.9244902087617,1603.3873393109645,1610.0584626670018,1616.9402186374198,1624.0350469005073,1631.345469889822,1638.8740942845366,1646.6236125538292
22,1569.082085548292,1575.8609878639256,1582.7366916298306,1589.7102042083245,1596.7825498850912,1603.9547701178296,1611.2279237896532,1618.6030874673304,1626.0813556644475,1633.6638411095896,1641.3516750196277,1649.1460073782039,1657.0480072195135
23,1533.91124520014,1508.3672210972447,1485.6325047285502,1465.5884500658206,1448.131144393471,1433.1705060336606,1420.6295063944292,1410.4435068933724,1402.5597027375782,1396.936666843601,1393.5439883797358,1392.3620015254169,1393.3816010861701
24,1557.2529535379806,1552.02054575949,1546.7027494241154,1541.3005570631638,1535.8149746709014,1530.247021392345,1524.5977292077403,1518.8681426138628,1513.0593183022806,1507.172324834716,1501.2082423156462,1495.1681620622858,1489.0531862720868
25,1564.2820072867696,1566.0663346576582,1567.7516268626046,1569.337553405167,1570.823802650443,1572.2100819270347,1573.496117623008,1574.6816552758073,1575.7664596560792,1576.7503148453732,1577.6330243076757,1578.4144109547494,1579.0943172052482
26,1567.7860141688368,1573.1967014938366,1578.631172732055,1584.0895452749123,1589.571937151906,1595.078467034346,1600.6092542391139,1606.1644187324466,1611.744081133741,1617.348362719386,1622.9773854266139,1628.6312718573809,1634.3101452822689
27,1569.8429303339033,1577.4970805780185,1585.3641503320225,1593.4469291899359,1601.7482923824089,1610.2712024744933,1619.0187111203027,1627.993960876006,1637.2001870726601,1646.6407197504354,1656.3189856558456,1666.2385103036522,1676.402920105172
28,1575.1339082480265,1587.889974642382,1600.6660269499137,1613.460886285622,1626.273361256966,1639.102248112623,1651.9463308957013,1664.8043816013808,1677.67516033898,1690.5574154984267,1703.4498839211149,1716.351291075132,1729.2603512348333
29,1520.1652160694439,1483.3434181044665,1451.5804323868322,1424.5752704033584,1402.0743303060692,1383.867399498003,1369.784363475782,1359.6925483500713,1353.4946386836666,1351.1271248496255,1352.5592453763106,1357.7924000250373,1366.860018917431
30,1548.8452079405247,1536.9398060838625,1526.6449552517568,1517.9279258454735,1510.7609181787839,1505.1209146799663,1500.9895568619559,1498.3530461406767,1497.2020677536552,1497.5317371958447,1499.3415687486988,1502.6354658333928,1507.4217330710783
31,1565.1890345317709,1568.4288126331055,1572.1209726130971,1576.2685491417321,1580.874971396232,1585.9440677753062,1591.4800711903636,1597.4876249438996,1603.9717892064655,1610.9380481048393,1618.3923174352697,1626.3409530169486,1634.7907597021886
32,1575.1044481273404,1588.019152374659,1601.1465454505849,1614.490136938725,1628.0535088181284,1641.8403170204583,1655.854293024801,1670.0992454910609,1684.579061932919,1699.2977104313659,1714.2592413898312,1729.4677893319822,1744.9275747432687
33,1574.370701218971,1586.1603935010023,1597.7625762651699,1609.1718106396977,1620.3827176716006,1631.3899825164913,1642.1883586040274,1652.772671774471,1663.1378243818328,1673.278799359083,1683.1906642409242,1692.8685751396383,1702.307780669552
