,pop,gdp,ener_int,cons_oil,cons_coal,cons_gas,total_cons
2018,0.23247605533682686,2.4171179646960774,-1.8993817748766548,-0.4539878926377601,-3.460685892152164,0.2518660106512565,-0.015949009210784754
2019,0.225318302154129,2.3702233250783045,-1.8525367972958966,-0.5200054488335057,-3.325715395218085,0.19879671350689235,0.006527844523746505
2020,0.2181605489714311,2.3233286854605324,-1.805691819715139,-0.5860230050292514,-3.1907448982840063,0.145727416362528,0.029004698258277763
2021,0.21100279578873327,2.2764340458427594,-1.7588468421343808,-0.6520405612249971,-3.0557744013499266,0.09265811921816393,0.05148155199280906
2022,0.20384504260603536,2.2295394062249874,-1.7120018645536228,-0.7180581174207425,-2.9208039044158483,0.039588822073799726,0.07395840572734033
2023,0.19668728942333752,2.182644766607215,-1.6651568869728648,-0.7840756736164882,-2.7858334074817694,-0.01348047507056451,0.09643525946187162
2024,0.18952953624063965,2.1357501269894423,-1.6183119093921066,-0.8500932298122339,-2.6508629105476906,-0.06654977221492867,0.11891211319640285
2025,0.18237178305794177,2.0888554873716694,-1.5714669318113488,-0.9161107860079793,-2.5158924136136123,-0.11961906935929287,0.14138896693093414
2026,0.1757227146934121,2.041073484574313,-1.52462195423059,-0.9821283422037249,-2.3809219166795335,-0.17268836650365701,0.16386582066546543
2027,0.16907364632888247,1.993291481776956,-1.477776976649832,-1.0481458983994703,-2.245951419745454,-0.22575766364802125,0.18634267439999666
2028,0.1624245779643528,1.9455094789795995,-1.4309319990690743,-1.1141634545952166,-2.1109809228113763,-0.2788269607923855,0.20881952813452795
2029,0.15577550959982317,1.8977274761822425,-1.384087021488316,-1.180181010790962,-1.9760104258772975,-0.33189625793674965,0.23129638186905926
2030,0.1491264412352935,1.8499454733848857,-1.3372420439075579,-1.2461985669867075,-1.841039928943219,-0.38496555508111396,0.2537732356035905
