,pop,gdp,ener_int,cons_oil,cons_coal,cons_gas,total_cons
2018,0.13561650395472785,2.5265303363033556,-2.0807246332796785,-1.0687381730281187,-2.4777425514346967,-0.27119175465915935,0.017831129430155766
2019,0.12029278074150229,2.4813692481161866,-2.0330503667276956,-1.0913888730218686,-2.4339406559138608,-0.27498728094777086,0.038813493073648495
2020,0.10496905752827675,2.4362081599290177,-1.985376100175713,-1.1140395730156176,-2.3901387603930244,-0.27878280723638194,0.059795856717141424
2021,0.08964533431505121,2.3910470717418484,-1.9377018336237306,-1.136690273009367,-2.346336864872189,-0.2825783335249933,0.08077822036063419
2022,0.0743216111018257,2.34588598355468,-1.8900275670717481,-1.1593409730031166,-2.3025349693513526,-0.2863738598136045,0.10176058400412699
2023,0.05899788788860015,2.300724895367511,-1.8423533005197659,-1.1819916729968662,-2.258733073830517,-0.29016938610221576,0.12274294764761984
2024,0.043674164675374626,2.255563807180342,-1.7946790339677832,-1.2046423729906155,-2.2149311783096812,-0.293964912390827,0.14372531129111266
2025,0.028350441462149083,2.210402718993173,-1.7470047674158014,-1.2272930729843647,-2.1711292827888453,-0.2977604386794383,0.1647076749346055
2026,0.020278463305845727,2.1558645749999337,-1.6993305008638178,-1.249943772978114,-2.1273273872680094,-0.30155596496804943,0.1856900385780983
2027,0.012206485149542357,2.1013264310066955,-1.651656234311836,-1.2725944729718635,-2.0835254917471735,-0.3053514912566606,0.2066724022215911
2028,0.004134506993238992,2.0467882870134564,-1.6039819677598532,-1.295245172965613,-2.0397235962263376,-0.3091470175452718,0.22765476586508396
2029,-0.003937471163064369,1.9922501430202175,-1.5563077012078705,-1.3178958729593628,-1.9959217007055021,-0.31294254383388304,0.24863712950857675
2030,-0.012009449319367736,1.9377119990269789,-1.5086334346558885,-1.3405465729531119,-1.9521198051846658,-0.31673807012249416,0.26961949315206957
