,pop,gdp,ener_int,cons_oil,cons_coal,cons_gas,total_cons
2018,7849.876964887186,132.429071747901,8.572612442955804e-13,8.918865192616503,10.436027078035503,8.917121061474921,16.453429821663367
2019,15640.566326546299,257.23446402387987,1.6105757127606436e-12,17.44589536117644,19.010063805919525,17.30346062480956,31.55015457140268
2020,23369.8599687492,373.3980136639336,2.2695314132188764e-12,25.62103182400349,26.18293654594179,25.217799176579014,45.3697497796038
2021,31035.573132820893,479.88918620833044,2.8427413969558365e-12,33.487030419408505,32.279253618153234,32.70788155305036,57.984557548450795
2022,38635.54538028793,575.6698371711037,3.3379876693557806e-12,41.0873468625574,37.53547710149972,39.81305456684933,69.46106088099192
2023,46167.64154475774,659.6996201985316,3.762349241835527e-12,48.463791226475244,42.13019040507856,46.566401437266535,79.86117454379544
2024,53629.75267092319,730.942274332828,4.1223179515652484e-12,55.65417647402981,46.202904235220274,52.996448257888574,89.24348790400623
2025,61019.79694105873,788.3731827807707,4.4239054343195056e-12,62.69020156971152,49.865452111619085,59.12850668772536,97.66449696128994
2026,68450.61754819454,837.330708907951,4.6727444987716856e-12,69.595788712299,53.20868164374561,64.98570765304957,105.17986588149485
2027,75920.9036887463,877.1260002337934,4.87418809250719e-12,76.38603914426938,56.3063313304707,70.58977300228075,111.84576262173024
2028,83429.32831462557,907.1933432785908,5.033409029913803e-12,83.06689354677802,59.21744882550063,75.96156567283037,117.7203184059939
2029,90974.54851955852,927.0974877968633,5.155503598003245e-12,89.63549695908976,61.98831733565581,81.1214538858218,122.86526616883167
2030,98555.2059333684,936.5628593185249,5.245601942710124e-12,96.08119040698396,64.65454900529456,86.08952102263797,127.34781724578632
