,rates_mean_gdp,rates_mean_ei,rates_mean_oil,rates_mean_coal,rates_mean_gas,rates_mean_fossil,rates_std_gdp,rates_std_ei,rates_std_oil,rates_std_coal,rates_std_gas,rates_std_fossil
2018,2.6492129397013513,-1.9643535566182149,0.538446079989355,-3.037184230831033,1.5379566317382187,0.8060433942430086,0.41135462076706525,0.9052016074156691,1.7299559008556367,4.829707360915171,2.115461083019834,0.9498726933010592
2019,2.6530168967077077,-1.9489892426172997,0.49655214654989394,-2.8180556062445294,1.4897843603691465,0.8327160805148383,0.3797064798860631,0.8198457701754104,1.6035215501878988,4.530756999465999,2.0214796189811355,0.8680624518329737
2020,2.656820853714065,-1.9336249286163854,0.4546582131104326,-2.598926981658027,1.4416120890000739,0.859388766786668,0.35375198186216517,0.7376287459726213,1.4821617903922866,4.25395385542977,1.9332653181959698,0.7887242698527376
2021,2.6606248107204222,-1.9182606146154708,0.4127642796709715,-2.3797983570715244,1.3934398176310017,0.8860614530584976,0.3348178391875941,0.6597250867594789,1.36722860263046,4.003893909661588,1.85164262629731,0.7126842177264691
2022,2.664428767726779,-1.9028963006145563,0.3708703462315102,-2.160669732485022,1.3452675462619301,0.912734139330327,0.3241366581674844,0.5878521553235064,1.2604811774766473,3.7858800952101213,1.777519824053059,0.6411169014362661
2023,2.668232724733136,-1.8875319866136417,0.328976412792049,-1.9415411078985196,1.2970952748928577,0.9394068256021568,0.32252942169764104,0.524495058261955,1.1641734465555786,3.605729935890226,1.7118714083366828,0.5756928305852728
2024,2.6720366817394936,-1.8721676726127268,0.2870824793525878,-1.7224124833120167,1.2489230035237862,0.9660795118739861,0.3301286862969348,0.4730876440660453,1.0810990225355757,3.4693468067671422,1.6557057096169607,0.5187416079673222
2025,2.67584063874585,-1.8568033586118124,0.24518854591312667,-1.5032838587255142,1.2007507321547137,0.9927521981458161,0.3463289449851986,0.43785924107952817,1.0145139956450893,3.3820296835568273,1.6100154531663267,0.47333153629877345
2026,2.6527218410721556,-1.8414390446108977,0.20329461247366548,-1.284155234139012,1.152578460785642,1.019424884417645,0.35811622326154174,0.42287285823702325,0.9678277047916404,3.3476201868009623,1.5757121584887022,0.44302584286087193
2027,2.6296030433984607,-1.8260747306099825,0.16140067903420424,-1.0650266095525094,1.10440618941657,1.046097570689475,0.3720759386987424,0.4302489240804544,0.9439971148975239,3.3677404397427697,1.5535503010145701,0.43102241055356943
2028,2.606484245724766,-1.8107104166090682,0.11950674559474304,-0.8458979849660065,1.056233918047498,1.0727702569613047,0.38797366214845064,0.45891040772165687,0.944753358119222,3.4414341550673355,1.5440527690316748,0.43882571269859316
2029,2.583365448051071,-1.7953461026081532,0.07761281215528189,-0.6267693603795038,1.0080616466784258,1.0994429432331343,0.4055815632522024,0.5052477918429293,0.9700389324095962,3.565380910594676,1.5474527630027628,0.4654406091228413
2030,2.560246650377376,-1.7799817886072387,0.03571887871582067,-0.40764073579300153,0.9598893753093538,1.1261156295049637,0.4246869787810909,0.5649281752692854,1.0180277113483969,3.734580518797996,1.5636661530819078,0.5079184795664059
