,pop,gdp,ener_int,cons_oil,cons_coal,cons_gas,total_cons
2018,0.28698532686514305,2.52065529430343,-2.596964439665711,-1.1492094422454568,-4.073678378268303,-0.19363960412553266,-0.4022978233277215
2019,0.28138802239853977,2.493210443600571,-2.551315245941646,-1.2027740885322198,-3.938679936737762,-0.19900812411673072,-0.37094375764594273
2020,0.2757907179319365,2.465765592897711,-2.5056660522175807,-1.2563387348189827,-3.80368149520722,-0.2043766441079291,-0.33958969196416416
2021,0.27019341346533327,2.4383207421948523,-2.4600168584935167,-1.309903381105746,-3.6686830536766775,-0.20974516409912708,-0.30823562628238543
2022,0.26459610899873,2.4108758914919934,-2.414367664769451,-1.3634680273925093,-3.5336846121461365,-0.2151136840903255,-0.27688156060060676
2023,0.25899880453212676,2.383431040789134,-2.368718471045386,-1.4170326736792718,-3.3986861706155946,-0.2204822040815238,-0.24552749491882797
2024,0.25340150006552353,2.3559861900862753,-2.3230692773213213,-1.4705973199660352,-3.2636877290850514,-0.22585072407272191,-0.21417342923704938
2025,0.24780419559892025,2.3285413393834165,-2.2774200835972573,-1.5241619662527974,-3.128689287554509,-0.23121924406392017,-0.1828193635552707
2026,0.2440816992289765,2.2840755198035954,-2.2317708898731925,-1.5777266125395617,-2.9936908460239686,-0.23658776405511833,-0.151465297873492
2027,0.24035920285903276,2.239609700223775,-2.1861216961491277,-1.6312912588263238,-2.858692404493425,-0.24195628404631642,-0.1201112321917133
2028,0.236636706489089,2.195143880643954,-2.140472502425063,-1.6848559051130865,-2.723693962962884,-0.24732480403751464,-0.0887571665099346
2029,0.2329142101191452,2.1506780610641334,-2.094823308700998,-1.73842055139985,-2.588695521432342,-0.2526933240287129,-0.057403100828155924
2030,0.2291917137492015,2.106212241484313,-2.049174114976933,-1.7919851976866132,-2.4536970799018,-0.25806184401991106,-0.02604903514637724
