,0,1,2,3,4,5,6,7,8,9,10,11
0,3464541364.822311,3472467666.2002826,3481068278.529148,3490347994.961006,3500312004.595805,3510965897.309457,3522315668.9716506,3534367727.060194,3547128896.679213,3560606426.989118,3574807998.056807,3589741728.1351357
