,0,1,2,3,4,5,6,7,8,9,10,11
0,3523002228.5760374,3590372750.1602707,3659443418.1880374,3730262589.494837,3802880147.3079243,3877347553.322062,3953717901.676378,4032045974.9058175,4112388301.9437013,4194803218.254982,4279350928.1830726,4366093569.596499
