,0,1,2,3,4,5,6,7,8,9,10,11
0,2.1852725002718536,2.140054759077738,2.0922896906812443,2.042185481346198,1.9899574305097427,1.9358264019827496,1.8800172619174975,1.822757319069836,1.764274782535612,1.7047972516032588,1.6445502516479324,1.5837558291119018
1,2.199788655919984,2.171396992381992,2.142594187758954,2.1134061770822083,2.0838589744794658,2.0539786348912163,2.02379121620817,1.9933227419056485,1.9625991642486167,1.9316463281386465,1.9004899356715073,1.8691555114713527
2,2.2096523361502114,2.191767307043674,2.174085644464598,2.156604756797436,2.139322089508475,2.122235124572477,2.1053413799088445,2.0886384088271353,2.072123799481771,2.055795174335773,2.039650189633368,2.0236865348813073
3,2.219166116815022,2.2101055496619315,2.2005677368475327,2.1905590653464313,2.1800862247287593,2.169156199698705,2.1577762623201515,2.1459539639415586,2.1336971268326597,2.1210138355459534,2.1079124280163755,2.0944014864128806
4,2.08753351687332,1.9551883802338506,1.8303346637728006,1.7126122406494173,1.6016739785887595,1.4971855544865758,1.3988252513201644,1.306283739047246,1.2192638411197811,1.1374802881820743,1.0606594604628083,0.9885391203092618
5,2.1641751740307322,2.101305224312514,2.0391784088183877,1.9778371940396093,1.9173215978330609,1.8576691780354047,1.7989150277488992,1.7410917771196481,1.684229601410827,1.6283562351565541,1.5734969921665805,1.5196747911378845
6,2.1823320958166215,2.1382642541345684,2.095495580207914,2.053983466413712,2.013686887095554,1.9745663352064535,1.9365837616845636,1.89970251743691,1.8638872978123424,1.8291040894506196,1.7953201193999662,1.7625038064005918
7,2.2039858820587153,2.181702774944059,2.160853626686365,2.1414008384805805,2.1233095124196235,2.1065473468532203,2.0910845399963685,2.0768937013836073,2.063949770799793,2.0522299443505956,2.0417136073666584,2.032382273864443
8,2.2101358983960826,2.193942720553685,2.1791339643737127,2.1656823989157927,2.153563341815856,2.1427545836521062,2.1332363199988635,2.1249910908767524,2.118003727339703,2.1122613049698202,2.107753104080471,2.1044705764561695
9,2.166876365518824,2.0933431880115405,2.0084624235680346,1.913741759532232,1.8108329287569864,1.7014831308258822,1.5874849452700257,1.470626775249362,1.3526457664372367,1.2351849524149054,1.119756099645067,1.00770938204841
10,2.192159922477968,2.1551692056598726,2.116860363406621,2.077324688304877,2.036655249449432,1.9949465269583528,1.9522940462970502,1.9087940143918454,1.8645429594689114,1.8196373764965403,1.7741733800382768,1.7282463662423082
11,2.197651784930428,2.1692138710765074,2.1423750046445735,2.117084030934978,2.093293092544304,2.0709574780591216,2.050035481634615,2.0304882728390887,2.012279776194139,1.9953765598858693,1.97974773316513,1.9653648519947193
12,2.197664750226809,2.1694088279957215,2.142914558295159,2.118125135729379,2.0949877819985354,2.073453558041809,2.0534771909693528,2.0350169149235793,2.0180343250842028,2.002494244100361,1.988364600297489,1.975616317066892
13,2.2001756268596497,2.174269740802434,2.149974036784642,2.127240387695916,2.106024046072222,2.086283496859657,2.067980321613514,2.051079073508864,2.035547162591665,2.0213547507488454,2.008474655922142,1.996882265134059
14,2.1017507613403907,1.983151662701047,1.871497688959811,1.7663684775927837,1.6673698811123607,1.5741322868680587,1.4863090472922451,1.4035750131582223,1.3256251629294218,1.2521733217538602,1.1829509641000666,1.1177060944417931
15,2.1537639660200716,2.0844207964390153,2.0194195478861063,1.9584888706730852,1.901378509203266,1.8478576098358868,1.7977131813999607,1.7507486940955843,1.706782803960134,1.665648191366103,1.6271905031730733,1.5912673891931852
16,2.201627119464579,2.175008176265887,2.147911984070744,2.1203642231126913,2.0923907608488967,2.064017611682204,2.0352708969002293,2.0061768049171884,1.976761551902331,1.9470513428768066,1.9170723333585427,1.886850591632252
17,2.212724775504546,2.197410315092536,2.1818074715669695,2.1659238414307462,2.1497671197915564,2.1333450941551733,2.1166656381787847,2.0997367053913747,2.0825663228881433,2.065162585005948,2.04753364698672,2.0296877186357642
18,2.217080721529235,2.2060660863284705,2.1947051447908628,2.1830037478731636,2.170967903132315,2.15860376957913,2.1459176524198855,2.1329159976921095,2.1196053868009677,2.1059925309627343,2.09208426556192,2.077887544428702
19,2.2164596200317064,2.2050288825488162,2.1934539988516075,2.181737844569279,2.169883319536518,2.1578933466002974,2.1457708704222247,2.1335188562771368,2.1211402888486157,2.108638171022111,2.0960155226763497,2.0832753794737067
