,0,1,2,3,4,5,6,7,8,9,10,11
0,44377.112730646215,45592.13437310821,46799.20436038288,47995.92243851786,49179.85071231709,50348.521430816305,51499.445120878656,52630.119034321935,53748.102504852286,54851.52312762136,55938.49852996181,57007.14151952389
1,44090.60552135069,45034.629419145684,45988.339592917044,46951.49760252114,47923.85327767197,48905.14470068234,49895.09820256456,50893.42837278206,51902.19252432961,52921.22119246552,53950.335748711834,54989.348351453606
2,44131.19582215572,45116.03796765643,46110.72019463602,47114.926883847686,48128.327685310505,49150.57754508056,50181.31675239891,51220.171007595316,52253.22147591414,53279.246379787175,54297.00988630566,55305.26445198899
