,0,1,2,3,4,5,6,7,8,9,10,11,12
0,388.5891653065743,378.69170845405944,368.7264822312615,358.7120468890556,348.6666146370416,338.60799697685826,328.55355506920904,318.5201533088644,308.5241162584974,298.58118906838337,288.7065014849319,278.9145355269173,269.21909688431447
1,395.28583090569566,391.72292171099764,387.7233083386988,383.3005005881505,378.4694059396988,373.2462455909154,367.648463388277,361.69462837227957,355.4043317010081,348.79807875646424,341.89717726913955,334.72362231914764,327.29997908655105
2,394.8145252934767,391.18268502330034,387.50634314460797,383.7873734271753,380.0276578743215,376.2290851478446,372.39354900081423,368.5229467200235,364.6191775798699,360.68414130940306,356.7197365742423,352.7278594750299,348.71040206404524
3,394.7207019111207,391.06532083513196,387.4338222556431,383.82617014863314,380.24232700004677,376.68225382341853,373.14591017752105,369.63325418403474,366.14424254523664,362.67883056170433,359.23697215003324,355.8186198605639,352.4237248951163
4,397.94699859597534,397.2885216876936,396.4254846104876,395.3591193203295,394.0909714830114,392.62289675470237,390.9570562663538,389.095911327294,387.0422173661589,384.7990171300278,382.3696331652658,379.75765960610227,376.96695329938495
5,403.32478271428016,408.16855505470244,412.92690759079085,417.59546653607526,422.1699003434041,426.6459263074862,431.01931716081543,435.2859076489756,439.4416010712065,443.4823757720325,447.4042915697153,451.2034961072926,454.87623111200304
6,406.2840110581932,413.9959760890807,421.52003600440764,428.8404730635385,435.9417644373412,442.8086360451251,449.4261164092063,455.77959026651564,461.8548516730956,467.638156335394,473.11627290201534,478.2765329510531,483.1068794113284
7,408.25678905764937,417.8570553373965,427.17091866783596,436.16881272248276,444.821637739079,453.10091415804555,460.9789360729569,468.4289233601388,475.42517133918113,481.94319681174863,487.95987933286784,493.4535965870398,498.4043527711197
8,408.822584691147,418.9730344595457,428.8171767627997,438.321169632632,447.4516907157187,456.1761277978174,464.46276932662954,472.2809934100082,479.6014537425222,486.396260905693,492.6391574959187,498.3056855594742,503.3733448560874
9,406.6168846201253,414.6399565642002,422.4508824027418,430.03151919739463,437.36398326750424,444.4307192168392,451.21456885580295,457.6988396476125,463.86737230256324,469.70460714275015,475.1956488605264,480.3263292976033,485.08326787804725
10,392.01758372663534,386.2809897134803,381.16396298189517,376.6432464542097,372.6984039330776,369.3116654740152,366.46779350593687,364.1539682822396,362.35969145335883,361.07670674362794,360.29893689335336,360.02243619368363,360.2453580993057
11,404.6742002535939,410.68572064457067,416.4196843680951,421.86172414301274,426.9980415723422,431.81546489772956,436.30150481302553,440.44440800900867,444.23320813059314,447.65777383959045,450.7088536901816,453.3781175406216,455.6581942432364
12,406.12994860686547,413.75627686447245,421.2674500341947,428.6519252944174,435.8981804145355,442.99474292101013,449.9302196557582,456.69332662349683,463.27291902146436,469.6580213422051,475.8378574378698,481.8018804327674,487.53980236972103
13,406.75532962313486,415.093078429037,423.4049731729733,431.6826038680657,439.9174368635478,448.10082849039674,456.2240392474323,464.2782484986117,472.2545696499576,480.1440657723306,487.93776563411666,495.6266801058587,503.2018188969147
